raw_name,canonical_name,entity_type,confidence,resolution_method,timestamp
Microscope Project,Microscope Project,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.628084+00:00
3Dlg Hcvc,3Dlg Hcvc,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.628305+00:00
Hotpotqa,Hotpotqa,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.628513+00:00
Orionweller,Orionweller,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.628719+00:00
Peakstars,Peakstars,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.628930+00:00
Dl3Dv,Dl3Dv,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.629142+00:00
Hplt,Hplt,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.629349+00:00
Meta Math,Meta Math,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.629564+00:00
Opendrivelab,Opendrivelab,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.629774+00:00
Hallucinations Leaderboard,Hallucinations Leaderboard,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.629998+00:00
Zyphra,Zyphra,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.630210+00:00
Hrdexdb,Hrdexdb,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.630415+00:00
Zahid0,Zahid0,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.630625+00:00
Deepinv,Deepinv,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.630830+00:00
Respair,Respair,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.631043+00:00
Deliberatorarchiver,Deliberatorarchiver,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.631257+00:00
Cern,Cern,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.631465+00:00
Fancyzhx,Fancyzhx,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.631672+00:00
Mxgx110,Mxgx110,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.631877+00:00
Raushan Testing Hf,Raushan Testing Hf,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.632102+00:00
Ylecun,Ylecun,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.632307+00:00
Gsma,Gsma,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.632516+00:00
Nkp37,Nkp37,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.632719+00:00
Mearman,Mearman,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.632927+00:00
Radgenome,Radgenome,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.633135+00:00
Ybisk,Ybisk,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.633340+00:00
Gradio,Gradio,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.633543+00:00
Adams Story,Adams Story,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.634051+00:00
Ywzbrandon,Ywzbrandon,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.634411+00:00
Anisoleai,Anisoleai,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.634680+00:00
Glint Research,Glint Research,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.634934+00:00
Mlcommons,Mlcommons,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.635155+00:00
Hails,Hails,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.635380+00:00
Lxl 158,Lxl 158,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.635615+00:00
Open Cn Llm Leaderboard,Open Cn Llm Leaderboard,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.635845+00:00
Syn4D,Syn4D,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.636048+00:00
Atokforps,Atokforps,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.636249+00:00
enzostvs,Enzostvs,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.636459+00:00
open-llm-leaderboard,Open Llm Leaderboard,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.636724+00:00
jbilcke-hf,Jbilcke Hf,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.636959+00:00
Kwai-Kolors,Kwai Kolors,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.637191+00:00
black-forest-labs,Black Forest,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.637407+00:00
mteb,Mteb,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.637609+00:00
dalle-mini,Dalle Mini,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.637821+00:00
AP123,Ap123,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.638027+00:00
facebook,Facebook,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.638443+00:00
lmarena-ai,Lmarena,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.638645+00:00
microsoft,Microsoft,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.638855+00:00
KingNish,Kingnish,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.639060+00:00
nanotron,Nanotron,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.639265+00:00
KlingTeam,Klingteam,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.639471+00:00
mrfakename,Mrfakename,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.639677+00:00
InstantX,Instantx,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.639882+00:00
hexgrad,Hexgrad,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.640084+00:00
zerogpu-aoti,Zerogpu Aoti,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.640299+00:00
tencent,Tencent,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.640503+00:00
akhaliq,Akhaliq,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.640708+00:00
HuggingFaceTB,Hugging Face,STARTUP,0.88,FUZZY_RATIO_MATCH,2026-08-27T15:08:45.640927+00:00
r3gm,R3Gm,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.641132+00:00
mukaist,Mukaist,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.641335+00:00
pharmapsychotic,Pharmapsychotic,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.641556+00:00
not-lain,Not Lain,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.641969+00:00
sanchit-gandhi,Sanchit Gandhi,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.642398+00:00
openai,OpenAI,STARTUP,1.0,EXACT_SEED_MATCH,2026-08-27T15:08:45.642407+00:00
HumanAIGC,Humanaigc,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.642618+00:00
coqui,Coqui,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.642819+00:00
prithivMLmods,Prithivmlmods,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.643020+00:00
tonyassi,Tonyassi,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.643220+00:00
multimodalart,Multimodalart,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.643421+00:00
fffiloni,Fffiloni,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.643626+00:00
selfit-camera,Selfit Camera,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.643863+00:00
sczhou,Sczhou,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.644071+00:00
suno,Suno,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.644275+00:00
AI4Editing,Ai4Editing,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.644478+00:00
linoyts,Linoyts,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.644888+00:00
finegrain,Finegrain,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.645705+00:00
Wan-AI,Wan,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.645908+00:00
yisol,Yisol,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.646112+00:00
yanze,Yanze,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.646516+00:00
ggml-org,Ggml Org,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.646743+00:00
stabilityai,Stability AI,STARTUP,0.9,FUZZY_RATIO_MATCH,2026-08-27T15:08:45.647360+00:00
mediasynthesismuseum,Mediasynthesismuseum,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.647585+00:00
deepseek-ai,DeepSeek,STARTUP,1.0,EXACT_SEED_MATCH,2026-08-27T15:08:45.647601+00:00
DontPlanToEnd,Dontplantoend,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.647863+00:00
huggingface-projects,Huggingface Projects,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.648088+00:00
TencentARC,Tencentarc,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.648290+00:00
Tongyi-MAI,Tongyi Mai,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.648505+00:00
ehristoforu,Ehristoforu,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.648706+00:00
nari-labs,Nari,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.648914+00:00
fancyfeast,Fancyfeast,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.649118+00:00
NihalGazi,Nihalgazi,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.649319+00:00
ResembleAI,Resembleai,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.649524+00:00
jasperai,Jasper,STARTUP,0.86,FUZZY_RATIO_MATCH,2026-08-27T15:08:45.649937+00:00
ilcve21,Ilcve21,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.650572+00:00
timbrooks,Timbrooks,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.652227+00:00
CohereLabs,Coherelabs,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.652433+00:00
bigcode,Bigcode,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.652642+00:00
kulkas2pintu,Kulkas2Pintu,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.652848+00:00
ysharma,Ysharma,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.653056+00:00
DeepFloyd,Deepfloyd,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.653263+00:00
ali-vilab,Ali Vilab,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.653892+00:00
jamesliu1217,Jamesliu1217,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.654098+00:00
hf-audio,Hf Audio,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.654309+00:00
osanseviero,Osanseviero,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.654514+00:00
FrameAI4687,Frameai4687,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.654720+00:00
CompVis,Compvis,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.654927+00:00
vinthony,Vinthony,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.655133+00:00
zcxu-eric,Zcxu Eric,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.655348+00:00
HuggingFaceFW,Hugging Face,STARTUP,0.88,FUZZY_RATIO_MATCH,2026-08-27T15:08:45.655556+00:00
gokaygokay,Gokaygokay,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.656164+00:00
dream2589632147,Dream2589632147,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.656370+00:00
lllyasviel,Lllyasviel,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.656575+00:00
DamarJati,Damarjati,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.657180+00:00
innoai,Innoai,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.657792+00:00
k2-fsa,K2 Fsa,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.658008+00:00
huggingchat,Huggingchat,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.658214+00:00
merve,Merve,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.658416+00:00
hysts,Hysts,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.659239+00:00
playgroundai,Playgroundai,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.660258+00:00
myshell-ai,Myshell,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.660467+00:00
levihsu,Levihsu,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.660881+00:00
prodia,Prodia,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.661495+00:00
ByteDance,Bytedance,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.661697+00:00
gabrielchua,Gabrielchua,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.661902+00:00
anzorq,Anzorq,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.662323+00:00
zai-org,Zai Org,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.663150+00:00
DragGan,Draggan,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.663355+00:00
opencompass,Opencompass,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.663557+00:00
hf-accelerate,Hf Accelerate,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.664390+00:00
hkchengrex,Hkchengrex,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.664999+00:00
smolagents,Smolagents,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.665608+00:00
TTS-AGI,Tts Agi,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.665818+00:00
briaai,Briaai,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.666224+00:00
modelscope,Modelscope,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.666444+00:00
victor,Victor,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.667211+00:00
HuggingFaceM4,Hugging Face,STARTUP,0.88,FUZZY_RATIO_MATCH,2026-08-27T15:08:45.667838+00:00
JohnSmith9982,Johnsmith9982,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.668244+00:00
HuggingFaceH4,Hugging Face,STARTUP,0.88,FUZZY_RATIO_MATCH,2026-08-27T15:08:45.668864+00:00
AimeeBingmouQu,Aimeebingmouqu,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.669272+00:00
VAST-AI,Vast.ai,STARTUP,0.98,NORMALIZED_SEED_MATCH,2026-08-27T15:08:45.669688+00:00
Vision-CAIR-Admin,Vision Cair Admin,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.669921+00:00
FaceOnLive,Faceonlive,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.670127+00:00
bookbot,Bookbot,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.670330+00:00
sesame,Sesame,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.670538+00:00
parler-tts,Parler Tts,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.671772+00:00
TheStinger,Thestinger,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.672185+00:00
IndexTeam,Indexteam,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.672595+00:00
shariqfarooq,Shariqfarooq,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.672802+00:00
hadadxyz,Hadadxyz,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.673225+00:00
haoheliu,Haoheliu,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.673837+00:00
lnyan,Lnyan,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.674045+00:00
ovi054,Ovi054,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.674256+00:00
felixrosberg,Felixrosberg,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.674475+00:00
zomehwh,Zomehwh,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.674687+00:00
bytedance-research,Bytedance Research,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.675525+00:00
huggingface,Hugging Face,STARTUP,1.0,EXACT_SEED_MATCH,2026-08-27T15:08:45.675533+00:00
llamameta,Llamameta,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.675737+00:00
agent-memory-leaderboard,Agent Memory Leaderboard,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.676368+00:00
agents-course,Agents Course,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.678321+00:00
styletts2,Styletts2,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.678531+00:00
openbmb,Openbmb,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.678756+00:00
lambda,Lambda,STARTUP,1.0,EXACT_SEED_MATCH,2026-08-27T15:08:45.678765+00:00
depth-anything,Depth Anything,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.679451+00:00
Stable-X,Stable X,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.679679+00:00
fishaudio,Fishaudio,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.680087+00:00
trellis-community,Trellis Community,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.680303+00:00
ASLP-lab,Aslp Lab,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.680514+00:00
nightfury,Nightfury,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.680721+00:00
ginipick,Ginipick,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.680933+00:00
ACE-Step,Ace Step,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.681150+00:00
opendatalab,Opendatalab,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.681355+00:00
CVPR,Cvpr,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.681558+00:00
skytnt,Skytnt,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.681760+00:00
m-ric,M Ric,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.681972+00:00
BlinkDL,Blinkdl,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.682173+00:00
Pyramid-Flow,Pyramid Flow,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.682385+00:00
jpgallegoar,Jpgallegoar,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.682588+00:00
RiverZ,Riverz,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.682790+00:00
PR-Puppets,Pr Puppets,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.683428+00:00
aiqtech,Aiqtech,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.683834+00:00
aisheets,Aisheets,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.684262+00:00
PKUWilliamYang,Pkuwilliamyang,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.684673+00:00
innova-ai,Innova,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.684875+00:00
SkalskiP,Skalskip,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.685084+00:00
radames,Radames,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.685493+00:00
lerobot,Lerobot,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.685901+00:00
elevenlabs,ElevenLabs,STARTUP,1.0,EXACT_SEED_MATCH,2026-08-27T15:08:45.685909+00:00
franciszzj,Franciszzj,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.686132+00:00
gaia-benchmark,Gaia Benchmark,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.686349+00:00
YupengZhou,Yupengzhou,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.686761+00:00
diffusers,Diffusers,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.687590+00:00
ArtificialAnalysis,Artificialanalysis,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.688445+00:00
recognito,Recognito,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.689266+00:00
darkstorm2150,Darkstorm2150,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.689892+00:00
darkc0de,Darkc0De,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.690109+00:00
optimum,Optimum,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.690312+00:00
sd-concepts-library,Sd Concepts Library,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.690946+00:00
upstage,Upstage,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.691569+00:00
LiheYoung,Liheyoung,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.691980+00:00
webml-community,Webml Community,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.692199+00:00
WildVision,Wildvision,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.692816+00:00
Miragic-AI,Miragic,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.694193+00:00
pliny-the-prompter,Pliny The Prompter,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.694440+00:00
retwpay,Retwpay,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.694652+00:00
doevent,Doevent,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.694852+00:00
BilalSardar,Bilalsardar,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.695060+00:00
WeShopAI,Weshopai,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.695474+00:00
jiawei011,Jiawei011,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.695677+00:00
discord-community,Discord Community,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.696107+00:00
HiDream-ai,Hidream,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.696710+00:00
alexnasa,Alexnasa,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.696912+00:00
CarperAI,Carperai,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.699990+00:00
NyxKrage,Nyxkrage,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.700602+00:00
strova-ai,Strova,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.700806+00:00
prs-eth,Prs Eth,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.701028+00:00
OpenGVLab,Opengvlab,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.701231+00:00
uwnlp,Uwnlp,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.701432+00:00
guoyww,Guoyww,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.702038+00:00
awacke1,Awacke1,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.702238+00:00
merterbak,Merterbak,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.702649+00:00
yuntian-deng,Yuntian Deng,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.703297+00:00
stevengrove,Stevengrove,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.703728+00:00
kadirnar,Kadirnar,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.704338+00:00
nvidia,Nvidia,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.705574+00:00
ECCV2022,Eccv2022,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.705978+00:00
shi-labs,Shi,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.706183+00:00
flamehaze1115,Flamehaze1115,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.706590+00:00
editing-images,Editing Images,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.706807+00:00
artificialguybr,Artificialguybr,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.707011+00:00
OAOA,Oaoa,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.707627+00:00
reach-vb,Reach Vb,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.708646+00:00
M3st3rJ4k3l,M3St3Rj4K3L,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.709549+00:00
okaris,Okaris,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.709758+00:00
lamm-mit,Lamm Mit,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.710211+00:00
nielsr,Nielsr,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.710648+00:00
ginigen,Ginigen,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.711471+00:00
deddytoyota,Deddytoyota,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.711675+00:00
galileo-ai,Galileo,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.712318+00:00
khang119966,Khang119966,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.712518+00:00
ThomasSimonini,Thomassimonini,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.712727+00:00
ByteDance-Seed,Bytedance Seed,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.712944+00:00
apple,Apple,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.713365+00:00
OmniGen2,Omnigen2,STARTUP,0.85,RULE_BASED_CLEAN,2026-08-27T15:08:45.713771+00:00
